entry_time,exit_time,symbol,strategy,regime,conf,return_pct
2021-09-09 15:30:00,2021-09-12 15:30:00,XTZUSDT,ripshort,Bear,0.1184,-9.5704
2021-09-15 19:30:00,2021-09-17 19:30:00,XTZUSDT,diplong,Bull,0.0000,2.5807
2021-09-17 00:15:00,2021-09-20 00:15:00,THETAUSDT,accumgrid,Bull,0.1029,0.6772
2021-09-17 19:15:00,2021-09-19 19:15:00,THETAUSDT,swing_long,Bull,0.0000,-8.8174
2021-09-17 19:30:00,2021-09-19 19:30:00,XTZUSDT,swing_long,Bull,0.0000,-18.7090
2021-09-18 11:45:00,2021-09-20 11:45:00,THETAUSDT,diplong,Bull,0.0000,-5.9411
2021-09-22 20:45:00,2021-09-25 20:45:00,THETAUSDT,ripshort,Bear,0.1556,14.6962
2021-09-26 20:30:00,2021-09-28 20:30:00,XTZUSDT,diplong,Bull,0.0000,6.8844
2021-10-02 10:00:00,2021-10-04 10:00:00,THETAUSDT,diplong,Bull,0.2515,20.0734
2021-10-02 15:15:00,2021-10-04 15:15:00,THETAUSDT,swing_long,Bull,0.2311,22.4312
2021-10-02 22:30:00,2021-10-04 22:30:00,XTZUSDT,swing_long,Bull,0.2694,24.8544
2021-10-03 06:15:00,2021-10-06 06:15:00,THETAUSDT,accumgrid,Bull,0.1029,4.7527
2021-10-03 15:45:00,2021-10-05 15:45:00,XTZUSDT,diplong,Bull,0.0000,29.0449
2021-10-05 11:15:00,2021-10-07 11:15:00,THETAUSDT,diplong,Bull,0.2515,2.6921
2021-10-05 12:30:00,2021-10-07 12:30:00,XTZUSDT,swing_long,Bull,0.2694,0.1378
2021-10-05 14:30:00,2021-10-08 14:30:00,XTZUSDT,accumgrid,Bull,0.1063,-0.5257
2021-10-05 17:15:00,2021-10-07 17:15:00,THETAUSDT,swing_long,Bull,0.2311,7.2415
2021-10-06 01:30:00,2021-10-08 01:30:00,XTZUSDT,diplong,Bull,0.2183,-9.8770
2021-10-06 16:15:00,2021-10-09 16:15:00,THETAUSDT,accumgrid,Bull,0.1029,6.2659
2021-10-07 20:15:00,2021-10-10 20:15:00,THETAUSDT,gridshort,Bull,0.0000,-1.6793
2021-10-08 00:30:00,2021-10-11 00:30:00,XTZUSDT,grid,Bull,0.0000,1.7306
