time,legacy,legacy_conf,hmm_label,hmm_conf,p0,p1,p2,p3,p4,p5
2020-04-03 14:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-03 15:30:00,Bull,0.7143,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.99997,0.00003
2020-04-03 16:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00001
2020-04-03 17:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-03 18:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-03 19:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-03 20:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-03 21:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-03 22:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00001,0.00000,0.00000,0.99999,0.00000
2020-04-03 23:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.00012,0.00000,0.00000,0.99988,0.00000
2020-04-04 00:30:00,Bull,1.0000,Bull,0.9996,0.00000,0.00040,0.00000,0.00000,0.99960,0.00000
2020-04-04 01:30:00,Bull,1.0000,Bull,0.9970,0.00000,0.00299,0.00000,0.00000,0.99701,0.00000
2020-04-04 02:30:00,Bull,1.0000,Bull,0.9134,0.00000,0.08658,0.00000,0.00000,0.91342,0.00000
2020-04-04 03:30:00,Bull,1.0000,Bull,0.6505,0.00000,0.65050,0.00000,0.00000,0.34950,0.00000
2020-04-04 04:30:00,Bull,1.0000,Bull,0.9104,0.00000,0.91038,0.00000,0.00000,0.08962,0.00000
2020-04-04 05:30:00,Bull,0.5556,Bull,0.9777,0.00000,0.97769,0.00000,0.00000,0.02231,0.00000
2020-04-04 06:30:00,Bull,0.5556,Bull,0.9945,0.00000,0.99445,0.00000,0.00000,0.00555,0.00000
2020-04-04 07:30:00,Bull,0.6923,Bull,0.9986,0.00000,0.99862,0.00000,0.00000,0.00138,0.00000
2020-04-04 08:30:00,Bull,0.5556,Bull,0.9997,0.00000,0.99966,0.00000,0.00000,0.00034,0.00000
2020-04-04 09:30:00,Bull,0.6923,Bull,0.9999,0.00000,0.99990,0.00000,0.00000,0.00010,0.00000
2020-04-04 10:30:00,Bull,0.6923,Bull,1.0000,0.00000,0.99997,0.00000,0.00000,0.00003,0.00000
2020-04-04 11:30:00,Bull,0.5556,Bull,1.0000,0.00000,0.99999,0.00000,0.00000,0.00001,0.00000
2020-04-04 12:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 13:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 14:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 15:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 16:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 17:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 18:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 19:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-04 20:30:00,Bull,0.6923,Bull,1.0000,0.00000,0.99997,0.00000,0.00000,0.00003,0.00000
2020-04-04 21:30:00,Bull,0.6923,Bull,1.0000,0.00000,0.99999,0.00000,0.00000,0.00001,0.00000
2020-04-04 22:30:00,Bull,0.6923,Bull,1.0000,0.00000,0.99999,0.00000,0.00000,0.00001,0.00000
2020-04-04 23:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.99993,0.00000,0.00000,0.00007,0.00000
2020-04-05 00:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.99992,0.00000,0.00000,0.00008,0.00000
2020-04-05 01:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.99997,0.00000,0.00000,0.00003,0.00000
2020-04-05 02:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.99999,0.00000,0.00000,0.00001,0.00000
2020-04-05 03:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 04:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 05:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 06:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 07:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 08:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 09:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 10:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 11:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 12:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 13:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 14:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 15:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 16:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 17:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 18:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-05 19:30:00,Bull,0.5556,Bull,0.9999,0.00000,0.99995,0.00000,0.00005,0.00000,0.00000
2020-04-05 20:30:00,Bull,0.5556,Bull,0.9998,0.00000,0.99981,0.00000,0.00019,0.00000,0.00000
2020-04-05 21:30:00,Bull,0.5000,Bull,0.9999,0.00000,0.99987,0.00000,0.00013,0.00000,0.00000
2020-04-05 22:30:00,Ranging,0.7500,Bull,0.9996,0.00000,0.99960,0.00000,0.00040,0.00000,0.00000
2020-04-05 23:30:00,Bull,0.5000,Bull,0.9999,0.00000,0.99990,0.00000,0.00010,0.00000,0.00000
2020-04-06 00:30:00,Bull,0.5000,Bull,1.0000,0.00000,0.99998,0.00000,0.00002,0.00000,0.00000
2020-04-06 01:30:00,Bull,0.6923,Bull,1.0000,0.00000,0.99999,0.00000,0.00001,0.00000,0.00000
2020-04-06 02:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-06 03:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-06 04:30:00,Bull,0.6923,Bull,1.0000,0.00000,0.99999,0.00000,0.00000,0.00001,0.00000
2020-04-06 05:30:00,Bull,1.0000,Bull,0.9427,0.00000,0.94265,0.00000,0.00000,0.05735,0.00000
2020-04-06 06:30:00,Bull,1.0000,Bull,0.7524,0.00000,0.24756,0.00000,0.00000,0.75244,0.00000
2020-04-06 07:30:00,Bull,1.0000,Bull,0.9383,0.00000,0.06169,0.00000,0.00000,0.93831,0.00000
2020-04-06 08:30:00,Bull,1.0000,Bull,0.9846,0.00000,0.01535,0.00000,0.00000,0.98461,0.00004
2020-04-06 09:30:00,Bull,1.0000,Bull,0.9962,0.00000,0.00382,0.00000,0.00000,0.99616,0.00003
2020-04-06 10:30:00,Bull,1.0000,Bull,0.9990,0.00000,0.00095,0.00000,0.00000,0.99904,0.00001
2020-04-06 11:30:00,Bull,1.0000,Bull,0.9998,0.00000,0.00024,0.00000,0.00000,0.99976,0.00001
2020-04-06 12:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.00006,0.00000,0.00000,0.99988,0.00007
2020-04-06 13:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00001,0.00000,0.00000,0.99997,0.00002
2020-04-06 14:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000
2020-04-06 15:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00001
2020-04-06 16:30:00,Bull,1.0000,Bull,0.9996,0.00000,0.00000,0.00000,0.00000,0.99958,0.00042
2020-04-06 17:30:00,Bull,1.0000,Bull,0.9895,0.00000,0.00000,0.00000,0.00000,0.98946,0.01054
2020-04-06 18:30:00,Bull,1.0000,Bull,0.7529,0.00000,0.00000,0.00000,0.00000,0.24714,0.75286
2020-04-06 19:30:00,Bull,1.0000,Bull,0.9384,0.00000,0.00000,0.00000,0.00000,0.06159,0.93841
2020-04-06 20:30:00,Bull,1.0000,Bull,0.9847,0.00000,0.00000,0.00000,0.00000,0.01533,0.98467
2020-04-06 21:30:00,Bull,1.0000,Bull,0.9962,0.00000,0.00000,0.00000,0.00000,0.00381,0.99619
2020-04-06 22:30:00,Bull,1.0000,Bull,0.9991,0.00000,0.00000,0.00000,0.00000,0.00095,0.99905
2020-04-06 23:30:00,Bull,1.0000,Bull,0.9998,0.00000,0.00000,0.00000,0.00000,0.00023,0.99977
2020-04-07 00:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.00000,0.00000,0.00000,0.00006,0.99994
2020-04-07 01:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999
2020-04-07 02:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 03:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 04:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 05:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 06:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 07:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 08:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 09:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 10:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 11:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 12:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2020-04-07 13:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.00002,0.99998
2020-04-07 14:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.00000,0.00000,0.00000,0.00008,0.99992
2020-04-07 15:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.00000,0.00000,0.00000,0.00011,0.99989
2020-04-07 16:30:00,Bull,1.0000,Bull,0.9994,0.00000,0.00000,0.00000,0.00000,0.00057,0.99943
2020-04-07 17:30:00,Bull,1.0000,Bull,0.9967,0.00000,0.00000,0.00000,0.00000,0.00333,0.99667
2020-04-07 18:30:00,Bull,1.0000,Bull,0.9876,0.00000,0.00000,0.00000,0.00000,0.01239,0.98761
2020-04-07 19:30:00,Bull,0.7143,Bull,0.9911,0.00000,0.00000,0.00000,0.00000,0.00895,0.99105
2020-04-07 20:30:00,Bull,0.7143,Bull,0.9700,0.00000,0.00000,0.00000,0.00000,0.03003,0.96997
2020-04-07 21:30:00,Bull,0.7143,Bull,0.5730,0.00000,0.00000,0.00000,0.00000,0.42704,0.57296
2020-04-07 22:30:00,Bull,1.0000,Bull,0.8556,0.00000,0.00000,0.00000,0.00000,0.85559,0.14441
2020-04-07 23:30:00,Bull,1.0000,Bull,0.9641,0.00000,0.00000,0.00000,0.00000,0.96406,0.03594
2020-04-08 00:30:00,Bull,1.0000,Bull,0.9911,0.00000,0.00000,0.00000,0.00000,0.99106,0.00893
2020-04-08 01:30:00,Bull,1.0000,Bull,0.9978,0.00000,0.00001,0.00000,0.00000,0.99777,0.00222
2020-04-08 02:30:00,Bull,1.0000,Bull,0.9994,0.00000,0.00000,0.00000,0.00000,0.99945,0.00055
2020-04-08 03:30:00,Bull,1.0000,Bull,0.9999,0.00000,0.00000,0.00000,0.00000,0.99986,0.00014
2020-04-08 04:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.99997,0.00003
2020-04-08 05:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00001
2020-04-08 06:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-08 07:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
2020-04-08 08:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00001,0.00000,0.00000,0.99999,0.00000
2020-04-08 09:30:00,Bull,1.0000,Bull,1.0000,0.00000,0.00002,0.00000,0.00000,0.99998,0.00000
2020-04-08 10:30:00,Bull,1.0000,Bull,0.9992,0.00000,0.00076,0.00000,0.00000,0.99924,0.00000
2020-04-08 11:30:00,Bull,1.0000,Bull,0.9944,0.00000,0.00560,0.00000,0.00000,0.99440,0.00000
2020-04-08 12:30:00,Bull,1.0000,Bull,0.9837,0.00000,0.01630,0.00000,0.00000,0.98370,0.00000
2020-04-08 13:30:00,Bull,1.0000,Bull,0.8946,0.00000,0.10536,0.00000,0.00000,0.89464,0.00000
2020-04-08 14:30:00,Bull,0.6923,Bull,0.6663,0.00000,0.33367,0.00000,0.00000,0.66633,0.00000
2020-04-08 15:30:00,Bull,0.6923,Bull,0.5861,0.00000,0.58605,0.00000,0.00000,0.41395,0.00000
2020-04-08 16:30:00,Bull,0.6923,Bull,0.6121,0.00000,0.61209,0.00000,0.00000,0.38791,0.00000
2020-04-08 17:30:00,Bull,0.6923,Bull,0.6584,0.00000,0.34165,0.00000,0.00000,0.65835,0.00000
2020-04-08 18:30:00,Bull,0.5556,Bull,0.5312,0.00000,0.53120,0.00000,0.00000,0.46880,0.00000
2020-04-08 19:30:00,Bull,0.6923,Bull,0.7753,0.00000,0.22468,0.00000,0.00000,0.77532,0.00000
2020-04-08 20:30:00,Bull,0.6923,Bull,0.9360,0.00000,0.06403,0.00000,0.00000,0.93597,0.00000
2020-04-08 21:30:00,Bull,0.6923,Bull,0.9816,0.00000,0.01837,0.00000,0.00000,0.98163,0.00000
2020-04-08 22:30:00,Bull,0.6923,Bull,0.9953,0.00000,0.00475,0.00000,0.00000,0.99525,0.00000
2020-04-08 23:30:00,Bull,0.6923,Bull,0.9978,0.00000,0.00222,0.00000,0.00000,0.99778,0.00000
2020-04-09 00:30:00,Bull,0.6923,Bull,0.9962,0.00000,0.00376,0.00000,0.00000,0.99624,0.00000
2020-04-09 01:30:00,Bull,0.5556,Bull,0.9619,0.00000,0.03810,0.00000,0.00000,0.96190,0.00000
2020-04-09 02:30:00,Bull,0.5556,Bull,0.5546,0.00000,0.44544,0.00000,0.00000,0.55456,0.00000
2020-04-09 03:30:00,Bull,0.5556,Bull,0.8576,0.00000,0.85759,0.00000,0.00000,0.14241,0.00000
2020-04-09 04:30:00,Bull,0.5556,Bull,0.9645,0.00000,0.96454,0.00000,0.00000,0.03546,0.00000
2020-04-09 05:30:00,Bull,0.5556,Bull,0.9912,0.00000,0.99118,0.00000,0.00000,0.00882,0.00000
2020-04-09 06:30:00,Bull,0.6923,Bull,0.9978,0.00000,0.99781,0.00000,0.00000,0.00219,0.00000
2020-04-09 07:30:00,Bull,0.6923,Bull,0.9995,0.00000,0.99945,0.00000,0.00000,0.00055,0.00000
2020-04-09 08:30:00,Bull,0.6923,Bull,0.9999,0.00000,0.99986,0.00000,0.00000,0.00014,0.00000
2020-04-09 09:30:00,Bull,0.5556,Bull,1.0000,0.00000,0.99997,0.00000,0.00000,0.00003,0.00000
2020-04-09 10:30:00,Bull,0.5556,Bull,1.0000,0.00000,0.99999,0.00000,0.00000,0.00001,0.00000
2020-04-09 11:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 12:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 13:30:00,Bull,0.6923,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 14:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 15:30:00,Bull,0.5556,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 16:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 17:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 18:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 19:30:00,Bull,1.0000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 20:30:00,Bull,0.5000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 21:30:00,Bull,0.7500,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 22:30:00,Bull,0.5000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-09 23:30:00,Bull,0.5000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 00:30:00,Bull,0.5000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 01:30:00,Bull,0.5000,Bull,1.0000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 02:30:00,Ranging,0.7143,Bull,1.0000,0.00000,0.99999,0.00000,0.00001,0.00000,0.00000
2020-04-10 03:30:00,Ranging,0.5556,Bull,0.9942,0.00000,0.99416,0.00584,0.00000,0.00000,0.00000
2020-04-10 04:30:00,Bear,1.0000,Bear,0.7513,0.00065,0.24809,0.75126,0.00000,0.00000,0.00000
2020-04-10 05:30:00,Bear,1.0000,Bear,0.9378,0.00040,0.06182,0.93778,0.00000,0.00000,0.00000
2020-04-10 06:30:00,Bear,1.0000,Bear,0.7418,0.24284,0.01538,0.74178,0.00000,0.00000,0.00000
2020-04-10 07:30:00,Bear,1.0000,Bear,0.7154,0.71536,0.00384,0.28080,0.00000,0.00000,0.00000
2020-04-10 08:30:00,Bear,1.0000,Bear,0.9282,0.92821,0.00096,0.07083,0.00000,0.00000,0.00000
2020-04-10 09:30:00,Bear,1.0000,Bear,0.9807,0.98071,0.00024,0.01906,0.00000,0.00000,0.00000
2020-04-10 10:30:00,Bear,1.0000,Bear,0.9944,0.99439,0.00006,0.00555,0.00000,0.00000,0.00000
2020-04-10 11:30:00,Bear,1.0000,Bear,0.9979,0.99794,0.00001,0.00204,0.00000,0.00000,0.00000
2020-04-10 12:30:00,Bear,1.0000,Bear,0.9994,0.99945,0.00000,0.00055,0.00000,0.00000,0.00000
2020-04-10 13:30:00,Bear,1.0000,Bear,0.9999,0.99986,0.00000,0.00014,0.00000,0.00000,0.00000
2020-04-10 14:30:00,Bear,1.0000,Bear,1.0000,0.99997,0.00000,0.00003,0.00000,0.00000,0.00000
2020-04-10 15:30:00,Bear,1.0000,Bear,1.0000,0.99999,0.00000,0.00001,0.00000,0.00000,0.00000
2020-04-10 16:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 17:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 18:30:00,Bear,1.0000,Bear,1.0000,0.99999,0.00000,0.00001,0.00000,0.00000,0.00000
2020-04-10 19:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 20:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 21:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 22:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-10 23:30:00,Bear,1.0000,Bear,1.0000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020-04-11 00:30:00,Bear,1.0000,Bear,1.0000,0.99997,0.00000,0.00003,0.00000,0.00000,0.00000
2020-04-11 01:30:00,Bear,1.0000,Bear,0.9999,0.99992,0.00000,0.00008,0.00000,0.00000,0.00000
2020-04-11 02:30:00,Bear,1.0000,Bear,0.9995,0.99952,0.00000,0.00048,0.00000,0.00000,0.00000
2020-04-11 03:30:00,Bear,0.7143,Bear,0.9967,0.99673,0.00000,0.00327,0.00000,0.00000,0.00000
2020-04-11 04:30:00,Bear,1.0000,Bear,0.9884,0.98843,0.00000,0.01157,0.00000,0.00000,0.00000
2020-04-11 05:30:00,Bear,0.7143,Bear,0.9452,0.94519,0.00000,0.05481,0.00000,0.00000,0.00000
2020-04-11 06:30:00,Bear,1.0000,Bear,0.8976,0.89757,0.00000,0.10243,0.00000,0.00000,0.00000
2020-04-11 07:30:00,Bear,1.0000,Bear,0.6781,0.67811,0.00000,0.32189,0.00000,0.00000,0.00000
2020-04-11 08:30:00,Bear,1.0000,Bear,0.5752,0.42481,0.00000,0.57519,0.00000,0.00000,0.00000
2020-04-11 09:30:00,Bear,1.0000,Bear,0.7943,0.20567,0.00000,0.79433,0.00000,0.00000,0.00000
2020-04-11 10:30:00,Bear,1.0000,Bear,0.9409,0.05908,0.00000,0.94092,0.00000,0.00000,0.00000
2020-04-11 11:30:00,Bear,1.0000,Bear,0.9851,0.01493,0.00000,0.98507,0.00000,0.00000,0.00000
2020-04-11 12:30:00,Bear,1.0000,Bear,0.9963,0.00371,0.00000,0.99629,0.00000,0.00000,0.00000
2020-04-11 13:30:00,Bear,1.0000,Bear,0.9991,0.00092,0.00000,0.99908,0.00000,0.00000,0.00000
2020-04-11 14:30:00,Bear,1.0000,Bear,0.9998,0.00023,0.00000,0.99977,0.00000,0.00000,0.00000
2020-04-11 15:30:00,Bear,1.0000,Bear,0.9999,0.00006,0.00000,0.99994,0.00000,0.00000,0.00000
2020-04-11 16:30:00,Bear,1.0000,Bear,1.0000,0.00001,0.00000,0.99999,0.00000,0.00000,0.00000
2020-04-11 17:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-11 18:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-11 19:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-11 20:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-11 21:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-11 22:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-11 23:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 00:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 01:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 02:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 03:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 04:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 05:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 06:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 07:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 08:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 09:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 10:30:00,Bear,1.0000,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 11:30:00,Bear,0.7143,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 12:30:00,Bear,0.7143,Bear,1.0000,0.00000,0.00000,0.99999,0.00001,0.00000,0.00000
2020-04-12 13:30:00,Bear,0.7143,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 14:30:00,Bear,0.7143,Bear,1.0000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
2020-04-12 15:30:00,Bear,0.6250,Bear,1.0000,0.00001,0.00000,0.99999,0.00000,0.00000,0.00000
2020-04-12 16:30:00,Bear,0.6250,Bear,0.9999,0.00006,0.00004,0.99991,0.00000,0.00000,0.00000
2020-04-12 17:30:00,Bull,0.5714,Bear,0.9907,0.00007,0.00923,0.99070,0.00000,0.00000,0.00000
2020-04-12 18:30:00,Bull,0.6667,Bull,0.7277,0.00008,0.72774,0.27007,0.00000,0.00167,0.00045
2020-04-12 19:30:00,Bull,0.6667,Bull,0.6501,0.00002,0.65009,0.06729,0.00000,0.27284,0.00976
2020-04-12 20:30:00,Bull,1.0000,Bull,0.6456,0.00001,0.33509,0.01679,0.00000,0.64559,0.00251
2020-04-12 21:30:00,Bull,1.0000,Bull,0.8201,0.00000,0.82013,0.00419,0.00000,0.17505,0.00063
2020-04-12 22:30:00,Bull,1.0000,Bull,0.9551,0.00000,0.95514,0.00104,0.00000,0.04366,0.00016
2020-04-12 23:30:00,Bear,0.5714,Bear,0.7495,0.00115,0.23842,0.74950,0.00000,0.01090,0.00004
2020-04-13 00:30:00,Bear,0.7273,Bear,0.9247,0.01314,0.05941,0.92472,0.00000,0.00271,0.00001
2020-04-13 01:30:00,Bear,0.8000,Bear,0.9514,0.03316,0.01478,0.95137,0.00000,0.00068,0.00000
