time,hmm_label,p0,p1,p2,p3,p4,p5
2021-01-12 11:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-12 12:00:00,pc1,0.00000,0.00000,0.00000,0.00014,0.00027,0.99959
2021-01-12 13:00:00,pc1,0.00000,0.00000,0.00000,0.00004,0.04638,0.95359
2021-01-12 14:00:00,pc1,0.00000,0.00000,0.00000,0.00001,0.59329,0.40670
2021-01-12 15:00:00,pc1,0.00001,0.00000,0.00000,0.00001,0.89332,0.10666
2021-01-12 16:00:00,pc1,0.10720,0.00024,0.00005,0.00139,0.22293,0.66819
2021-01-12 17:00:00,pc1,0.68705,0.00006,0.00001,0.00038,0.05563,0.25686
2021-01-12 18:00:00,pc1,0.92086,0.00002,0.00000,0.00010,0.01386,0.06516
2021-01-12 19:00:00,pc1,0.97474,0.00000,0.00000,0.00002,0.00892,0.01632
2021-01-12 20:00:00,pc1,0.94255,0.00000,0.00000,0.00001,0.05332,0.00412
2021-01-12 21:00:00,pc1,0.98431,0.00000,0.00000,0.00001,0.01462,0.00106
2021-01-12 22:00:00,pc1,0.24563,0.00000,0.00000,0.00000,0.75407,0.00030
2021-01-12 23:00:00,pc1,0.06120,0.00000,0.00000,0.00000,0.93856,0.00023
2021-01-13 00:00:00,pc1,0.01527,0.00000,0.00000,0.00000,0.26364,0.72108
2021-01-13 01:00:00,pc1,0.00381,0.00000,0.00000,0.00000,0.71987,0.27632
2021-01-13 02:00:00,pc1,0.00095,0.00000,0.00000,0.00030,0.91469,0.08407
2021-01-13 03:00:00,pc1,0.00026,0.00000,0.00000,0.01605,0.96215,0.02154
2021-01-13 04:00:00,pc1,0.00007,0.00000,0.00000,0.00399,0.99056,0.00539
2021-01-13 05:00:00,pc1,0.00002,0.00000,0.00000,0.00135,0.99725,0.00138
2021-01-13 06:00:00,pc1,0.00001,0.00000,0.00000,0.03780,0.96181,0.00038
2021-01-13 07:00:00,pc1,0.00075,0.00000,0.00000,0.75668,0.24007,0.00250
2021-01-13 08:00:00,pc1,0.00121,0.00000,0.00000,0.93833,0.05983,0.00063
2021-01-13 09:00:00,pc1,0.00319,0.00000,0.00000,0.98176,0.01489,0.00016
2021-01-13 10:00:00,pc1,0.01221,0.00759,0.00000,0.97616,0.00370,0.00033
2021-01-13 11:00:00,pc1,0.30363,0.00209,0.00000,0.69326,0.00092,0.00009
2021-01-13 12:00:00,pc1,0.78540,0.00093,0.00012,0.21329,0.00023,0.00003
2021-01-13 13:00:00,pc1,0.93941,0.00382,0.00244,0.05427,0.00006,0.00001
2021-01-13 14:00:00,pc1,0.98489,0.00095,0.00063,0.01351,0.00001,0.00000
2021-01-13 15:00:00,pc1,0.96557,0.00640,0.02467,0.00336,0.00000,0.00000
2021-01-13 16:00:00,pc1,0.24645,0.50995,0.24276,0.00084,0.00000,0.00000
2021-01-13 17:00:00,pc1,0.06141,0.80713,0.13125,0.00021,0.00000,0.00000
2021-01-13 18:00:00,pc1,0.01528,0.95200,0.03266,0.00005,0.00000,0.00000
2021-01-13 19:00:00,pc1,0.00380,0.98806,0.00812,0.00001,0.00000,0.00000
2021-01-13 20:00:00,pc1,0.00094,0.99704,0.00202,0.00000,0.00000,0.00000
2021-01-13 21:00:00,pc1,0.00023,0.99926,0.00050,0.00000,0.00000,0.00000
2021-01-13 22:00:00,pc1,0.00006,0.99982,0.00012,0.00000,0.00000,0.00000
2021-01-13 23:00:00,pc1,0.00001,0.99995,0.00003,0.00000,0.00000,0.00000
2021-01-14 00:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-14 01:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 02:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 03:00:00,pc1,0.00000,0.99996,0.00004,0.00000,0.00000,0.00000
2021-01-14 04:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-14 05:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 06:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 07:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 08:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 09:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 10:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 11:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 12:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 13:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 14:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 15:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 16:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 17:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 18:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 19:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 20:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 21:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 22:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-14 23:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 00:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 01:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 02:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 03:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 04:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 05:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 06:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 07:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 08:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 09:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 10:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 11:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 12:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 13:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 14:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-15 15:00:00,pc1,0.00000,0.99999,0.00000,0.00000,0.00000,0.00001
2021-01-15 16:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-15 17:00:00,pc1,0.00000,0.99971,0.00029,0.00000,0.00000,0.00000
2021-01-15 18:00:00,pc1,0.00000,0.99380,0.00620,0.00000,0.00000,0.00000
2021-01-15 19:00:00,pc1,0.00000,0.91459,0.08541,0.00000,0.00000,0.00000
2021-01-15 20:00:00,pc1,0.00000,0.42679,0.57321,0.00000,0.00000,0.00000
2021-01-15 21:00:00,pc1,0.00000,0.16441,0.83559,0.00000,0.00000,0.00000
2021-01-15 22:00:00,pc1,0.00000,0.56627,0.43373,0.00000,0.00000,0.00000
2021-01-15 23:00:00,pc1,0.00000,0.89062,0.10938,0.00000,0.00000,0.00000
2021-01-16 00:00:00,pc1,0.00000,0.97278,0.02722,0.00000,0.00000,0.00000
2021-01-16 01:00:00,pc1,0.00000,0.99323,0.00677,0.00000,0.00000,0.00000
2021-01-16 02:00:00,pc1,0.00000,0.99829,0.00171,0.00000,0.00000,0.00000
2021-01-16 03:00:00,pc1,0.00000,0.99957,0.00043,0.00000,0.00000,0.00000
2021-01-16 04:00:00,pc1,0.00000,0.99989,0.00011,0.00000,0.00000,0.00000
2021-01-16 05:00:00,pc1,0.00000,0.99988,0.00012,0.00000,0.00000,0.00000
2021-01-16 06:00:00,pc1,0.00000,0.99994,0.00006,0.00000,0.00000,0.00000
2021-01-16 07:00:00,pc1,0.00000,0.99998,0.00002,0.00000,0.00000,0.00000
2021-01-16 08:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 09:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 10:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 11:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 12:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 13:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 14:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 15:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 16:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 17:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 18:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 19:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 20:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-16 21:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-16 22:00:00,pc1,0.00000,0.99992,0.00008,0.00000,0.00000,0.00000
2021-01-16 23:00:00,pc1,0.00000,0.99767,0.00233,0.00000,0.00000,0.00000
2021-01-17 00:00:00,pc1,0.00000,0.99199,0.00801,0.00000,0.00000,0.00000
2021-01-17 01:00:00,pc1,0.00000,0.99772,0.00228,0.00000,0.00000,0.00000
2021-01-17 02:00:00,pc1,0.00000,0.98765,0.01235,0.00000,0.00000,0.00000
2021-01-17 03:00:00,pc1,0.00000,0.87641,0.12359,0.00000,0.00000,0.00000
2021-01-17 04:00:00,pc1,0.00000,0.31372,0.68628,0.00000,0.00000,0.00000
2021-01-17 05:00:00,pc1,0.00000,0.08160,0.91833,0.00000,0.00007,0.00000
2021-01-17 06:00:00,pc1,0.00000,0.02038,0.97960,0.00000,0.00003,0.00000
2021-01-17 07:00:00,pc1,0.00000,0.00510,0.24605,0.00000,0.74801,0.00084
2021-01-17 08:00:00,pc1,0.00000,0.00127,0.06131,0.00000,0.93714,0.00028
2021-01-17 09:00:00,pc1,0.00000,0.00032,0.01526,0.00000,0.98412,0.00031
2021-01-17 10:00:00,pc1,0.00002,0.00008,0.00399,0.00000,0.99582,0.00008
2021-01-17 11:00:00,pc1,0.00234,0.00002,0.01508,0.00021,0.98229,0.00007
2021-01-17 12:00:00,pc1,0.00065,0.00001,0.00383,0.00007,0.99542,0.00002
2021-01-17 13:00:00,pc1,0.00017,0.00000,0.00095,0.00003,0.99884,0.00001
2021-01-17 14:00:00,pc1,0.00048,0.00000,0.00024,0.00017,0.99911,0.00000
2021-01-17 15:00:00,pc1,0.11418,0.00153,0.61341,0.02107,0.24979,0.00003
2021-01-17 16:00:00,pc1,0.02846,0.00506,0.89898,0.00525,0.06224,0.00001
2021-01-17 17:00:00,pc1,0.00708,0.00421,0.97191,0.00131,0.01549,0.00000
2021-01-17 18:00:00,pc1,0.00177,0.00126,0.99279,0.00032,0.00385,0.00000
2021-01-17 19:00:00,pc1,0.00044,0.00621,0.99231,0.00008,0.00096,0.00000
2021-01-17 20:00:00,pc1,0.00011,0.59458,0.40505,0.00002,0.00024,0.00000
2021-01-17 21:00:00,pc1,0.00003,0.89898,0.10093,0.00001,0.00006,0.00000
2021-01-17 22:00:00,pc1,0.00001,0.96265,0.03732,0.00000,0.00001,0.00000
2021-01-17 23:00:00,pc1,0.00000,0.93867,0.06133,0.00000,0.00000,0.00000
2021-01-18 00:00:00,pc1,0.00000,0.95211,0.04789,0.00000,0.00000,0.00000
2021-01-18 01:00:00,pc1,0.00000,0.98763,0.01237,0.00000,0.00000,0.00000
2021-01-18 02:00:00,pc1,0.00000,0.56916,0.43084,0.00000,0.00000,0.00000
2021-01-18 03:00:00,pc1,0.00000,0.14225,0.85775,0.00000,0.00000,0.00000
2021-01-18 04:00:00,pc1,0.00000,0.03541,0.96459,0.00000,0.00000,0.00000
2021-01-18 05:00:00,pc1,0.00000,0.00890,0.99110,0.00000,0.00000,0.00000
2021-01-18 06:00:00,pc1,0.00000,0.00221,0.99779,0.00000,0.00000,0.00000
2021-01-18 07:00:00,pc1,0.00000,0.00075,0.99925,0.00000,0.00000,0.00000
2021-01-18 08:00:00,pc1,0.00000,0.00084,0.99916,0.00000,0.00000,0.00000
2021-01-18 09:00:00,pc1,0.00000,0.00063,0.99937,0.00000,0.00000,0.00000
2021-01-18 10:00:00,pc1,0.00000,0.00018,0.99982,0.00000,0.00000,0.00000
2021-01-18 11:00:00,pc1,0.00000,0.00006,0.99994,0.00000,0.00000,0.00000
2021-01-18 12:00:00,pc1,0.00000,0.08725,0.91275,0.00000,0.00000,0.00000
2021-01-18 13:00:00,pc1,0.00000,0.03879,0.96121,0.00000,0.00000,0.00000
2021-01-18 14:00:00,pc1,0.00000,0.01168,0.98832,0.00000,0.00000,0.00000
2021-01-18 15:00:00,pc1,0.00000,0.02651,0.97349,0.00000,0.00000,0.00000
2021-01-18 16:00:00,pc1,0.00000,0.00673,0.99327,0.00000,0.00000,0.00000
2021-01-18 17:00:00,pc1,0.00000,0.00167,0.99833,0.00000,0.00000,0.00000
2021-01-18 18:00:00,pc1,0.00000,0.00043,0.99957,0.00000,0.00000,0.00000
2021-01-18 19:00:00,pc1,0.00000,0.00014,0.99986,0.00000,0.00000,0.00000
2021-01-18 20:00:00,pc1,0.00000,0.00006,0.99994,0.00000,0.00000,0.00000
2021-01-18 21:00:00,pc1,0.00000,0.00004,0.99996,0.00000,0.00000,0.00000
2021-01-18 22:00:00,pc1,0.00000,0.00003,0.99997,0.00000,0.00000,0.00000
2021-01-18 23:00:00,pc1,0.00000,0.13998,0.86002,0.00000,0.00000,0.00000
2021-01-19 00:00:00,pc1,0.00000,0.07903,0.92097,0.00000,0.00000,0.00000
2021-01-19 01:00:00,pc1,0.00000,0.29883,0.70117,0.00000,0.00000,0.00000
2021-01-19 02:00:00,pc1,0.00000,0.82351,0.17649,0.00000,0.00000,0.00000
2021-01-19 03:00:00,pc1,0.00000,0.94247,0.05753,0.00000,0.00000,0.00000
2021-01-19 04:00:00,pc1,0.00000,0.80418,0.19582,0.00000,0.00000,0.00000
2021-01-19 05:00:00,pc1,0.00000,0.62160,0.37840,0.00000,0.00000,0.00000
2021-01-19 06:00:00,pc1,0.00000,0.87455,0.12545,0.00000,0.00000,0.00000
2021-01-19 07:00:00,pc1,0.00000,0.96887,0.03113,0.00000,0.00000,0.00000
2021-01-19 08:00:00,pc1,0.00000,0.99228,0.00772,0.00000,0.00000,0.00000
2021-01-19 09:00:00,pc1,0.00000,0.99809,0.00191,0.00000,0.00000,0.00000
2021-01-19 10:00:00,pc1,0.00000,0.99953,0.00047,0.00000,0.00000,0.00000
2021-01-19 11:00:00,pc1,0.00000,0.99988,0.00012,0.00000,0.00000,0.00000
2021-01-19 12:00:00,pc1,0.00000,0.99996,0.00004,0.00000,0.00000,0.00000
2021-01-19 13:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-19 14:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-19 15:00:00,pc1,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
2021-01-19 16:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-19 17:00:00,pc1,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000
2021-01-19 18:00:00,pc1,0.00000,0.95015,0.04985,0.00000,0.00000,0.00000
2021-01-19 19:00:00,pc1,0.00000,0.50137,0.49863,0.00000,0.00000,0.00000
2021-01-19 20:00:00,pc1,0.00000,0.14490,0.85510,0.00000,0.00000,0.00000
2021-01-19 21:00:00,pc1,0.00000,0.03700,0.96300,0.00000,0.00000,0.00000
2021-01-19 22:00:00,pc1,0.00000,0.00944,0.99056,0.00000,0.00000,0.00000
2021-01-19 23:00:00,pc1,0.00000,0.00288,0.96947,0.00000,0.02764,0.00001
2021-01-20 00:00:00,pc1,0.00000,0.00073,0.99241,0.00000,0.00686,0.00000
2021-01-20 01:00:00,pc1,0.00000,0.00020,0.99809,0.00000,0.00171,0.00000
2021-01-20 02:00:00,pc1,0.00000,0.00005,0.99952,0.00000,0.00042,0.00000
2021-01-20 03:00:00,pc1,0.00000,0.00001,0.24943,0.00000,0.74964,0.00092
2021-01-20 04:00:00,pc1,0.00000,0.00000,0.06215,0.00000,0.93760,0.00024
2021-01-20 05:00:00,pc1,0.00000,0.00000,0.01547,0.00000,0.98447,0.00006
2021-01-20 06:00:00,pc1,0.00000,0.00000,0.00384,0.00000,0.99614,0.00002
2021-01-20 07:00:00,pc1,0.00000,0.00000,0.00095,0.00000,0.99903,0.00001
2021-01-20 08:00:00,pc1,0.00001,0.00000,0.00024,0.00001,0.99974,0.00000
2021-01-20 09:00:00,pc1,0.00000,0.00000,0.00006,0.00000,0.99991,0.00002
2021-01-20 10:00:00,pc1,0.00000,0.00000,0.00001,0.00000,0.99997,0.00001
2021-01-20 11:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.52717,0.47282
2021-01-20 12:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.86388,0.13612
2021-01-20 13:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.96607,0.03393
2021-01-20 14:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.99155,0.00845
2021-01-20 15:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.99752,0.00248
2021-01-20 16:00:00,pc1,0.00000,0.00000,0.00000,0.00001,0.99937,0.00062
2021-01-20 17:00:00,pc1,0.00000,0.00000,0.00000,0.00013,0.99972,0.00016
2021-01-20 18:00:00,pc1,0.00000,0.00000,0.00000,0.00320,0.99675,0.00005
2021-01-20 19:00:00,pc1,0.00000,0.00000,0.00000,0.74661,0.25334,0.00005
2021-01-20 20:00:00,pc1,0.00000,0.00000,0.00000,0.92564,0.07435,0.00001
2021-01-20 21:00:00,pc1,0.00000,0.00000,0.00000,0.98040,0.01960,0.00000
2021-01-20 22:00:00,pc1,0.00000,0.00000,0.00000,0.99510,0.00490,0.00000
2021-01-20 23:00:00,pc1,0.00000,0.00003,0.00000,0.99875,0.00122,0.00000
2021-01-21 00:00:00,pc1,0.00000,0.00001,0.00000,0.99969,0.00030,0.00000
2021-01-21 01:00:00,pc1,0.00000,0.00000,0.00000,0.99827,0.00173,0.00000
2021-01-21 02:00:00,pc1,0.00000,0.00000,0.00000,0.99607,0.00393,0.00000
2021-01-21 03:00:00,pc1,0.00000,0.00000,0.00000,0.99106,0.00894,0.00000
2021-01-21 04:00:00,pc1,0.00000,0.00000,0.00000,0.24904,0.75096,0.00000
2021-01-21 05:00:00,pc1,0.00000,0.00000,0.00000,0.07256,0.92743,0.00000
2021-01-21 06:00:00,pc1,0.00000,0.00000,0.00000,0.30764,0.69235,0.00001
2021-01-21 07:00:00,pc1,0.00000,0.00000,0.00000,0.77653,0.22346,0.00001
2021-01-21 08:00:00,pc1,0.00000,0.00000,0.00000,0.19378,0.80075,0.00547
2021-01-21 09:00:00,pc1,0.00000,0.00000,0.00000,0.04828,0.86873,0.08299
2021-01-21 10:00:00,pc1,0.00000,0.00000,0.00000,0.01202,0.82209,0.16590
2021-01-21 11:00:00,pc1,0.00000,0.00000,0.00000,0.00300,0.20610,0.79090
2021-01-21 12:00:00,pc1,0.00000,0.00000,0.00000,0.00075,0.20319,0.79606
2021-01-21 13:00:00,pc1,0.00000,0.00000,0.00000,0.00019,0.10167,0.89815
2021-01-21 14:00:00,pc1,0.00000,0.00000,0.00000,0.00005,0.02527,0.97468
2021-01-21 15:00:00,pc1,0.00000,0.00000,0.00000,0.00001,0.00628,0.99371
2021-01-21 16:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00156,0.99844
2021-01-21 17:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00039,0.99961
2021-01-21 18:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00010,0.99990
2021-01-21 19:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00050,0.99950
2021-01-21 20:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00013,0.99987
2021-01-21 21:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00003,0.99997
2021-01-21 22:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999
2021-01-21 23:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 00:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 01:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 02:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 03:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 04:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 05:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
2021-01-22 06:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00002,0.99998
2021-01-22 07:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00011,0.99989
2021-01-22 08:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00003,0.99997
2021-01-22 09:00:00,pc1,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999
2021-01-22 10:00:00,pc1,0.00000,0.00000,0.00000,0.00001,0.00000,0.99999
2021-01-22 11:00:00,pc1,0.00000,0.00000,0.00000,0.00010,0.00000,0.99990
2021-01-22 12:00:00,pc1,0.00000,0.00000,0.00000,0.00013,0.00000,0.99987
2021-01-22 13:00:00,pc1,0.00000,0.00000,0.00000,0.00004,0.00000,0.99996
2021-01-22 14:00:00,pc1,0.00000,0.00036,0.00000,0.00001,0.00000,0.99963
2021-01-22 15:00:00,pc1,0.00000,0.00253,0.00000,0.00001,0.00000,0.99746
2021-01-22 16:00:00,pc1,0.00000,0.02031,0.00000,0.00144,0.00000,0.97825
2021-01-22 17:00:00,pc1,0.00000,0.39452,0.00000,0.00038,0.00000,0.60510
2021-01-22 18:00:00,pc1,0.00000,0.84691,0.00000,0.00009,0.00000,0.15299
2021-01-22 19:00:00,pc1,0.00000,0.96190,0.00000,0.00002,0.00000,0.03807
2021-01-22 20:00:00,pc1,0.00000,0.99053,0.00000,0.00001,0.00000,0.00947
2021-01-22 21:00:00,pc1,0.00000,0.99765,0.00000,0.00000,0.00000,0.00235
2021-01-22 22:00:00,pc1,0.00180,0.59413,0.40348,0.00000,0.00000,0.00059
2021-01-22 23:00:00,pc1,0.00110,0.15990,0.83885,0.00000,0.00000,0.00015
2021-01-23 00:00:00,pc1,0.00027,0.08760,0.91209,0.00000,0.00000,0.00004
2021-01-23 01:00:00,pc1,0.00007,0.70835,0.29157,0.00000,0.00000,0.00001
2021-01-23 02:00:00,pc1,0.00002,0.57234,0.42765,0.00000,0.00000,0.00000
2021-01-23 03:00:00,pc1,0.00000,0.89326,0.10673,0.00000,0.00000,0.00000
2021-01-23 04:00:00,pc1,0.00000,0.97347,0.02653,0.00000,0.00000,0.00000
2021-01-23 05:00:00,pc1,0.00000,0.99341,0.00659,0.00000,0.00000,0.00000
2021-01-23 06:00:00,pc1,0.00000,0.99836,0.00164,0.00000,0.00000,0.00000
2021-01-23 07:00:00,pc1,0.00000,0.99959,0.00041,0.00000,0.00000,0.00000
2021-01-23 08:00:00,pc1,0.00000,0.99990,0.00010,0.00000,0.00000,0.00000
2021-01-23 09:00:00,pc1,0.00000,0.99989,0.00011,0.00000,0.00000,0.00000
2021-01-23 10:00:00,pc1,0.00000,0.99551,0.00449,0.00000,0.00000,0.00000
2021-01-23 11:00:00,pc1,0.00000,0.52115,0.47885,0.00000,0.00000,0.00000
2021-01-23 12:00:00,pc1,0.00000,0.17219,0.82781,0.00000,0.00000,0.00000
2021-01-23 13:00:00,pc1,0.00000,0.08249,0.91751,0.00000,0.00000,0.00000
2021-01-23 14:00:00,pc1,0.00000,0.04112,0.95888,0.00000,0.00000,0.00000
2021-01-23 15:00:00,pc1,0.00000,0.65687,0.34313,0.00000,0.00000,0.00000
2021-01-23 16:00:00,pc1,0.00000,0.89944,0.10056,0.00000,0.00000,0.00000
2021-01-23 17:00:00,pc1,0.00000,0.97485,0.02515,0.00000,0.00000,0.00000
2021-01-23 18:00:00,pc1,0.00000,0.99359,0.00641,0.00000,0.00000,0.00000
2021-01-23 19:00:00,pc1,0.00000,0.99835,0.00165,0.00000,0.00000,0.00000
2021-01-23 20:00:00,pc1,0.00000,0.99933,0.00067,0.00000,0.00000,0.00000
2021-01-23 21:00:00,pc1,0.00000,0.99711,0.00289,0.00000,0.00000,0.00000
2021-01-23 22:00:00,pc1,0.00000,0.92391,0.07609,0.00000,0.00000,0.00000
2021-01-23 23:00:00,pc1,0.00000,0.68818,0.31182,0.00000,0.00000,0.00000
2021-01-24 00:00:00,pc1,0.00000,0.33217,0.66783,0.00000,0.00000,0.00000
2021-01-24 01:00:00,pc1,0.00000,0.08389,0.91611,0.00000,0.00000,0.00000
2021-01-24 02:00:00,pc1,0.00000,0.02097,0.97903,0.00000,0.00000,0.00000
2021-01-24 03:00:00,pc1,0.00000,0.00531,0.99469,0.00000,0.00000,0.00000
2021-01-24 04:00:00,pc1,0.00000,0.00193,0.99807,0.00000,0.00000,0.00000
2021-01-24 05:00:00,pc1,0.00000,0.00072,0.99928,0.00000,0.00000,0.00000
2021-01-24 06:00:00,pc1,0.00000,0.00030,0.99970,0.00000,0.00000,0.00000
2021-01-24 07:00:00,pc1,0.00000,0.00108,0.99892,0.00000,0.00000,0.00000
2021-01-24 08:00:00,pc1,0.00000,0.00053,0.99947,0.00000,0.00000,0.00000
2021-01-24 09:00:00,pc1,0.00000,0.00069,0.99931,0.00000,0.00000,0.00000
2021-01-24 10:00:00,pc1,0.00000,0.01446,0.98554,0.00000,0.00000,0.00000
2021-01-24 11:00:00,pc1,0.00000,0.00507,0.99493,0.00000,0.00000,0.00000
2021-01-24 12:00:00,pc1,0.00000,0.00126,0.99874,0.00000,0.00000,0.00000
2021-01-24 13:00:00,pc1,0.00000,0.00031,0.99969,0.00000,0.00000,0.00000
2021-01-24 14:00:00,pc1,0.00000,0.00008,0.99992,0.00000,0.00000,0.00000
2021-01-24 15:00:00,pc1,0.00000,0.00002,0.99998,0.00000,0.00000,0.00000
2021-01-24 16:00:00,pc1,0.00001,0.00001,0.99997,0.00000,0.00001,0.00000
2021-01-24 17:00:00,pc1,0.00001,0.00000,0.99999,0.00000,0.00000,0.00000
2021-01-24 18:00:00,pc1,0.00001,0.00000,0.99999,0.00000,0.00000,0.00000
2021-01-24 19:00:00,pc1,0.00228,0.00000,0.98195,0.00000,0.01576,0.00000
